REPUBLICA_DOMINICANA 193 2000000 122 
PUERTO_RICO 150 2000000 62 
MEXICO 149 244 45 
ESTADOS_UNIDOS 2000000 2000000 2000000 
CANADA 74 113 33 
PORTUGAL 2000000 2000000 2000000 
ESPANA 2000000 2000000 2000000 
FRANCIA 2000000 2000000 2000000 
REINO_UNIDO 375 2000000 154 
IRLANDA 2000000 2000000 2000000 
BELGICA 2000000 2000000 2000000 
PAISES_BAJOS 470 2000000 141 
ALEMANIA 2000000 2000000 2000000 
SUIZA 2000000 2000000 2000000 
AUSTRIA 2000000 2000000 2000000 
ITALIA 250 2000000 103 
HUNGRIA 2000000 2000000 2000000 
BULGARIA 2000000 2000000 2000000 
GRECIA 2000000 2000000 2000000 
ISLANDIA 2000000 2000000 2000000 
DINAMARCA 2000000 2000000 2000000 
NORUEGA 2000000 2000000 2000000 
SUECIA 2000000 2000000 2000000 
FINLANDIA 2000000 2000000 2000000 
TURQUIA 319 2000000 115 
EGIPTO 2000000 2000000 2000000 
MARRUECOS 2000000 2000000 2000000 
ARGELIA 2000000 2000000 2000000 
LIBIA 2000000 2000000 2000000 
SUDAFRICA 2000000 2000000 2000000 
ARABIA_SAUDITA 2000000 2000000 2000000 
ISRAEL 292 2000000 102 
EMIRATOS_ARABES_UNIDOS 2000000 2000000 2000000 
OMAN 2000000 2000000 2000000 
VIETNAM 2000000 2000000 2000000 
SINGAPUR 2000000 2000000 2000000 
MALASIA 2000000 2000000 2000000 
INDONESIA 2000000 2000000 2000000 
FILIPINAS 2000000 2000000 2000000 
COREA_DEL_SUR 2000000 2000000 2000000 
TAIWAN 757 2000000 318 
JAPON 1325 2000000 769 
CHINA 2000000 2000000 2000000 
AUSTRALIA 2000000 2000000 2000000 
NUEVA_ZELANDA 2000000 2000000 2000000 ;

param COSTO_PAISES_MIAMI: AIRE TIERRA MAR := 
ARGENTINA 916 2000000 284 
URUGUAY 867 2000000 442 
CHILE 319 2000000 137 
BRASIL 649 2000000 286 
PARAGUAY 363 2000000 131 
PERU 181 2000000 110 
BOLIVIA 417 2000000 163 
ECUADOR 234 2000000 150 
COLOMBIA 136 2000000 44 
PANAMA 173 2000000 112 
COSTA_RICA 114 166 38 
NICARAGUA 236 385 92 
GUATEMALA 104 160 61 
REPUBLICA_DOMINICANA 118 2000000 44 
PUERTO_RICO 146 2000000 44 
MEXICO 139 207 83 
ESTADOS_UNIDOS 2000000 2000000 2000000 
CANADA 125 191 85 
PORTUGAL 2000000 2000000 2000000 
ESPANA 2000000 2000000 2000000 
FRANCIA 2000000 2000000 2000000 
REINO_UNIDO 323 2000000 116 
IRLANDA 2000000 2000000 2000000 
BELGICA 2000000 2000000 2000000 
PAISES_BAJOS 235 2000000 153 
ALEMANIA 2000000 2000000 2000000 
SUIZA 2000000 2000000 2000000 
AUSTRIA 2000000 2000000 2000000 
ITALIA 323 2000000 187 
HUNGRIA 2000000 2000000 2000000 
BULGARIA 2000000 2000000 2000000 
GRECIA 2000000 2000000 2000000 
ISLANDIA 2000000 2000000 2000000 
DINAMARCA 2000000 2000000 2000000 
NORUEGA 2000000 2000000 2000000 
SUECIA 2000000 2000000 2000000 
FINLANDIA 2000000 2000000 2000000 
TURQUIA 377 2000000 121 
EGIPTO 2000000 2000000 2000000 
MARRUECOS 2000000 2000000 2000000 
ARGELIA 2000000 2000000 2000000 
LIBIA 2000000 2000000 2000000 
SUDAFRICA 2000000 2000000 2000000 
ARABIA_SAUDITA 2000000 2000000 2000000 
ISRAEL 334 2000000 160 
EMIRATOS_ARABES_UNIDOS 2000000 2000000 2000000 
OMAN 2000000 2000000 2000000 
VIETNAM 2000000 2000000 2000000 
SINGAPUR 2000000 2000000 2000000 
MALASIA 2000000 2000000 2000000 
INDONESIA 2000000 2000000 2000000 
FILIPINAS 2000000 2000000 2000000 
COREA_DEL_SUR 2000000 2000000 2000000 
TAIWAN 731 2000000 380 
JAPON 558 2000000 324 
CHINA 2000000 2000000 2000000 
AUSTRALIA 2000000 2000000 2000000 
NUEVA_ZELANDA 2000000 2000000 2000000 ;

param COSTO_PAISES_AMSTERDAM: AIRE TIERRA MAR := 
ARGENTINA 1595 2000000 941 
URUGUAY 968 2000000 610 
CHILE 615 2000000 234 
BRASIL 901 2000000 478 
PARAGUAY 837 2000000 335 
PERU 1000 2000000 600 
BOLIVIA 943 2000000 453 
ECUADOR 772 2000000 278 
COLOMBIA 479 2000000 230 
PANAMA 464 2000000 288 
COSTA_RICA 425 2000000 200 
NICARAGUA 628 2000000 352 
GUATEMALA 561 2000000 191 
REPUBLICA_DOMINICANA 587 2000000 393 
PUERTO_RICO 516 2000000 248 
MEXICO 579 2000000 284 
ESTADOS_UNIDOS 309 2000000 99 
CANADA 364 2000000 244 
PORTUGAL 129 194 66 
ESPANA 69 112 36 
FRANCIA 47 78 22 
REINO_UNIDO 98 156 57 
IRLANDA 21 2000000 13 
BELGICA 23 37 8 
PAISES_BAJOS 2000000 2000000 2000000 
ALEMANIA 22 33 15 
SUIZA 45 66 18 
AUSTRIA 76 119 34 
ITALIA 60 95 34 
HUNGRIA 68 103 48 
BULGARIA 62 91 33 
GRECIA 92 145 28 
ISLANDIA 90 144 45 
DINAMARCA 58 86 23 
NORUEGA 27 39 15 
SUECIA 46 67 16 
FINLANDIA 58 95 28 
TURQUIA 87 2000000 58 
EGIPTO 197 2000000 67 
MARRUECOS 110 2000000 35 
ARGELIA 191 2000000 71 
LIBIA 654 2000000 334 
SUDAFRICA 466 2000000 252 
ARABIA_SAUDITA 203 2000000 67 
ISRAEL 96 2000000 55 
EMIRATOS_ARABES_UNIDOS 328 2000000 134 
OMAN 430 2000000 194 
VIETNAM 2000000 2000000 2000000 
SINGAPUR 2000000 2000000 2000000 
MALASIA 2000000 2000000 2000000 
INDONESIA 2000000 2000000 2000000 
FILIPINAS 2000000 2000000 2000000 
COREA_DEL_SUR 2000000 2000000 2000000 
TAIWAN 482 2000000 318 
JAPON 458 2000000 174 
CHINA 965 2000000 290 
AUSTRALIA 501 2000000 235 
NUEVA_ZELANDA 1114 2000000 713;

param COSTO_PAISES_LONDRES: AIRE TIERRA MAR := 
ARGENTINA 1363 2000000 545
URUGUAY 941 2000000 320 
CHILE 584 2000000 315 
BRASIL 924 2000000 480 
PARAGUAY 754 2000000 498 
PERU 777 2000000 326 
BOLIVIA 1105 2000000 740 
ECUADOR 678 2000000 210 
COLOMBIA 624 2000000 281 
PANAMA 495 2000000 277 
COSTA_RICA 482 2000000 159 
NICARAGUA 656 2000000 440 
GUATEMALA 495 2000000 203 
REPUBLICA_DOMINICANA 586 2000000 305 
PUERTO_RICO 481 2000000 216 
MEXICO 708 2000000 212 
ESTADOS_UNIDOS 264 2000000 111 
CANADA 435 2000000 300 
PORTUGAL 84 124 29 
ESPANA 63 98 23 
FRANCIA 51 79 18 
REINO_UNIDO 2000000 2000000 2000000 
IRLANDA 36 2000000 21 
BELGICA 16 26 10 
PAISES_BAJOS 64 95 28 
ALEMANIA 103 167 31 
SUIZA 102 168 62 
AUSTRIA 41 61 16 
ITALIA 53 83 16 
HUNGRIA 64 103 23 
BULGARIA 59 95 35 
GRECIA 45 65 20 
ISLANDIA 77 121 27 
DINAMARCA 69 104 28 
NORUEGA 42 66 26 
SUECIA 55 85 26 
FINLANDIA 60 92 38 
TURQUIA 81 2000000 31 
EGIPTO 178 2000000 103 
MARRUECOS 112 2000000 49 
ARGELIA 271 2000000 187 
LIBIA 227 2000000 145 
SUDAFRICA 373 2000000 242 
ARABIA_SAUDITA 185 2000000 70 
ISRAEL 94 2000000 60 
EMIRATOS_ARABES_UNIDOS 283 2000000 133 
OMAN 152 2000000 49 
VIETNAM 588 2000000 406 
SINGAPUR 303 2000000 136 
MALASIA 305 2000000 119 
INDONESIA 521 2000000 229 
FILIPINAS 500 2000000 330 
COREA_DEL_SUR 724 2000000 319 
TAIWAN 548 2000000 225 
JAPON 463 2000000 218 
CHINA 1044 2000000 355 
AUSTRALIA 684 2000000 376 
NUEVA_ZELANDA 849 2000000 357 ;

param COSTO_PAISES_ROMA: AIRE TIERRA MAR := 
ARGENTINA 1167 2000000 513
URUGUAY 1307 2000000 745 
CHILE 639 2000000 211 
BRASIL 723 2000000 383 
PARAGUAY 661 2000000 397 
PERU 1000 2000000 510 
BOLIVIA 992 2000000 546 
ECUADOR 1066 2000000 661 
COLOMBIA 631 2000000 278 
PANAMA 703 2000000 288 
COSTA_RICA 543 2000000 310 
NICARAGUA 403 2000000 121 
GUATEMALA 404 2000000 259 
REPUBLICA_DOMINICANA 664 2000000 385 
PUERTO_RICO 608 2000000 188 
MEXICO 561 2000000 353 
ESTADOS_UNIDOS 386 2000000 201 
CANADA 537 2000000 193 
PORTUGAL 93 153 40 
ESPANA 21 32 10 
FRANCIA 69 106 27 
REINO_UNIDO 60 96 24 
IRLANDA 28 2000000 11 
BELGICA 14 21 5 
PAISES_BAJOS 48 72 32 
ALEMANIA 98 152 41 
SUIZA 96 139 61 
AUSTRIA 20 32 12 
ITALIA 2000000 2000000 2000000 
HUNGRIA 21 33 11 
BULGARIA 74 117 48 
GRECIA 71 106 21 
ISLANDIA 19 28 7 
DINAMARCA 37 56 12 
NORUEGA 41 64 21 
SUECIA 31 51 12 
FINLANDIA 87 134 32 
TURQUIA 87 2000000 42 
EGIPTO 224 2000000 123 
MARRUECOS 100 2000000 37 
ARGELIA 235 2000000 160 
LIBIA 482 2000000 193 
SUDAFRICA 361 2000000 141 
ARABIA_SAUDITA 152 2000000 94 
ISRAEL 36 2000000 20 
EMIRATOS_ARABES_UNIDOS 305 2000000 98 
OMAN 187 2000000 75 
VIETNAM 762 2000000 236 
SINGAPUR 440 2000000 154 
MALASIA 397 2000000 147 
INDONESIA 688 2000000 255 
FILIPINAS 598 2000000 221 
COREA_DEL_SUR 628 2000000 377 
TAIWAN 476 2000000 290 
JAPON 497 2000000 159 
CHINA 1043 2000000 720 
AUSTRALIA 503 2000000 287 
NUEVA_ZELANDA 1042 2000000 490 ;

param COSTO_PAISES_ESTAMBUL: AIRE TIERRA MAR := 
ARGENTINA 1461 2000000 672 
URUGUAY 1052 2000000 705 
CHILE 768 2000000 376 
BRASIL 783 2000000 423 
PARAGUAY 783 2000000 313 
PERU 756 2000000 529 
BOLIVIA 1037 2000000 560 
ECUADOR 687 2000000 364 
COLOMBIA 589 2000000 247 
PANAMA 587 2000000 329 
COSTA_RICA 706 2000000 304 
NICARAGUA 702 2000000 232 
GUATEMALA 541 2000000 308 
REPUBLICA_DOMINICANA 938 2000000 516 
PUERTO_RICO 565 2000000 283 
MEXICO 702 2000000 344 
ESTADOS_UNIDOS 501 2000000 210 
CANADA 651 2000000 280 
PORTUGAL 158 2000000 71 
ESPANA 89 2000000 59 
FRANCIA 127 2000000 62 
REINO_UNIDO 147 2000000 85 
IRLANDA 81 2000000 40 
BELGICA 125 2000000 83 
PAISES_BAJOS 85 2000000 56 
ALEMANIA 111 2000000 44 
SUIZA 101 2000000 59 
AUSTRIA 98 2000000 46 
ITALIA 114 2000000 39 
HUNGRIA 137 2000000 86 
BULGARIA 26 2000000 11 
GRECIA 133 2000000 70 
ISLANDIA 92 2000000 57 
DINAMARCA 89 2000000 32 
NORUEGA 86 2000000 27 
SUECIA 79 2000000 42 
FINLANDIA 94 2000000 62 
TURQUIA 2000000 2000000 2000000 
EGIPTO 163 238 96 
MARRUECOS 158 243 87 
ARGELIA 378 575 151 
LIBIA 433 637 178 
SUDAFRICA 498 772 189 
ARABIA_SAUDITA 167 251 87 
ISRAEL 118 182 80 
EMIRATOS_ARABES_UNIDOS 227 370 129 
OMAN 200 326 120 
VIETNAM 485 2000000 281 
SINGAPUR 488 2000000 278 
MALASIA 524 2000000 162 
INDONESIA 365 2000000 208 
FILIPINAS 674 2000000 391 
COREA_DEL_SUR 778 2000000 366 
TAIWAN 720 2000000 497 
JAPON 531 2000000 175 
CHINA 1966 2000000 1062 
AUSTRALIA 565 2000000 192 
NUEVA_ZELANDA 1190 2000000 666 ;

param COSTO_PAISES_HAIFA:  AIRE TIERRA MAR := 
ARGENTINA 1119 2000000 649
URUGUAY 1083 2000000 639 
CHILE 856 2000000 274 
BRASIL 865 2000000 580 
PARAGUAY 773 2000000 502 
PERU 805 2000000 539 
BOLIVIA 1029 2000000 484 
ECUADOR 701 2000000 266 
COLOMBIA 544 2000000 239 
PANAMA 461 2000000 286 
COSTA_RICA 526 2000000 247 
NICARAGUA 616 2000000 351 
GUATEMALA 1035 2000000 714 
REPUBLICA_DOMINICANA 712 2000000 384 
PUERTO_RICO 516 2000000 263 
MEXICO 738 2000000 369 
ESTADOS_UNIDOS 509 2000000 280 
CANADA 360 2000000 234 
PORTUGAL 159 2000000 89 
ESPANA 36 2000000 24 
FRANCIA 111 2000000 39 
REINO_UNIDO 76 2000000 31 
IRLANDA 31 2000000 16 
BELGICA 31 2000000 11 
PAISES_BAJOS 45 2000000 21 
ALEMANIA 65 2000000 29 
SUIZA 191 2000000 76 
AUSTRIA 55 2000000 29 
ITALIA 26 2000000 16 
HUNGRIA 63 2000000 30 
BULGARIA 21 2000000 14 
GRECIA 84 2000000 31 
ISLANDIA 51 2000000 26 
DINAMARCA 49 2000000 29 
NORUEGA 42 2000000 15 
SUECIA 40 2000000 12 
FINLANDIA 124 2000000 37 
TURQUIA 210 315 107 
EGIPTO 208 312 106 
MARRUECOS 65 96 24 
ARGELIA 337 492 152 
LIBIA 553 879 243 
SUDAFRICA 481 741 293 
ARABIA_SAUDITA 329 494 151 
ISRAEL 2000000 2000000 2000000 
EMIRATOS_ARABES_UNIDOS 180 265 110 
OMAN 125 201 43 
VIETNAM 424 2000000 199 
SINGAPUR 300 2000000 150 
MALASIA 573 2000000 395 
INDONESIA 587 2000000 258 
FILIPINAS 766 2000000 306 
COREA_DEL_SUR 1144 2000000 526 
TAIWAN 697 2000000 258 
JAPON 488 2000000 249 
CHINA 1258 2000000 616 
AUSTRALIA 543 2000000 233 
NUEVA_ZELANDA 1010 2000000 323 ;

param COSTO_PAISES_TOKIO:  AIRE TIERRA MAR := 
ARGENTINA 1395 2000000 516 
URUGUAY 1273 2000000 433 
CHILE 938 2000000 300 
BRASIL 844 2000000 329 
PARAGUAY 848 2000000 577 
PERU 715 2000000 315 
BOLIVIA 996 2000000 627 
ECUADOR 880 2000000 334 
COLOMBIA 588 2000000 306 
PANAMA 676 2000000 392 
COSTA_RICA 613 2000000 233 
NICARAGUA 973 2000000 389 
GUATEMALA 539 2000000 318 
REPUBLICA_DOMINICANA 647 2000000 304 
PUERTO_RICO 713 2000000 378 
MEXICO 483 2000000 203 
ESTADOS_UNIDOS 284 2000000 131 
CANADA 643 2000000 412 
PORTUGAL 2000000 2000000 2000000 
ESPANA 2000000 2000000 2000000 
FRANCIA 2000000 2000000 2000000 
REINO_UNIDO 710 2000000 383 
IRLANDA 2000000 2000000 2000000 
BELGICA 2000000 2000000 2000000 
PAISES_BAJOS 658 2000000 362 
ALEMANIA 2000000 2000000 2000000 
SUIZA 2000000 2000000 2000000 
AUSTRIA 2000000 2000000 2000000 
ITALIA 604 2000000 374 
HUNGRIA 2000000 2000000 2000000 
BULGARIA 2000000 2000000 2000000 
GRECIA 2000000 2000000 2000000 
ISLANDIA 2000000 2000000 2000000 
DINAMARCA 2000000 2000000 2000000 
NORUEGA 2000000 2000000 2000000 
SUECIA 2000000 2000000 2000000 
FINLANDIA 2000000 2000000 2000000 
TURQUIA 1494 2000000 463 
EGIPTO 2000000 2000000 2000000 
MARRUECOS 2000000 2000000 2000000 
ARGELIA 2000000 2000000 2000000 
LIBIA 2000000 2000000 2000000 
SUDAFRICA 2000000 2000000 2000000 
ARABIA_SAUDITA 2000000 2000000 2000000 
ISRAEL 463 2000000 167 
EMIRATOS_ARABES_UNIDOS 2000000 2000000 2000000 
OMAN 2000000 2000000 2000000 
VIETNAM 207 2000000 108 
SINGAPUR 313 2000000 135 
MALASIA 236 2000000 163 
INDONESIA 346 2000000 142 
FILIPINAS 458 2000000 160 
COREA_DEL_SUR 221 2000000 97 
TAIWAN 144 2000000 71 
JAPON 2000000 2000000 2000000 
CHINA 829 2000000 522 
AUSTRALIA 464 2000000 292 
NUEVA_ZELANDA 1383 2000000 719 ;

param COSTO_PAISES_TAIPEI:  AIRE TIERRA MAR := 
ARGENTINA 1391 2000000 932
URUGUAY 1512 2000000 771 
CHILE 1003 2000000 572 
BRASIL 1195 2000000 418 
PARAGUAY 1370 2000000 959 
PERU 1071 2000000 664 
BOLIVIA 3326 2000000 1031 
ECUADOR 853 2000000 307 
COLOMBIA 642 2000000 263 
PANAMA 672 2000000 329 
COSTA_RICA 770 2000000 431 
NICARAGUA 848 2000000 331 
GUATEMALA 812 2000000 260 
REPUBLICA_DOMINICANA 619 2000000 248 
PUERTO_RICO 698 2000000 391 
MEXICO 681 2000000 272 
ESTADOS_UNIDOS 452 2000000 212 
CANADA 473 2000000 232 
PORTUGAL 2000000 2000000 2000000 
ESPANA 2000000 2000000 2000000 
FRANCIA 2000000 2000000 2000000 
REINO_UNIDO 537 2000000 183 
IRLANDA 2000000 2000000 2000000 
BELGICA 2000000 2000000 2000000 
PAISES_BAJOS 578 2000000 387 
ALEMANIA 2000000 2000000 2000000 
SUIZA 2000000 2000000 2000000 
AUSTRIA 2000000 2000000 2000000 
ITALIA 478 2000000 296 
HUNGRIA 2000000 2000000 2000000 
BULGARIA 2000000 2000000 2000000 
GRECIA 2000000 2000000 2000000 
ISLANDIA 2000000 2000000 2000000 
DINAMARCA 2000000 2000000 2000000 
NORUEGA 2000000 2000000 2000000 
SUECIA 2000000 2000000 2000000 
